name,council_year,meet_year,councilor_id,district_id,meet_name,meet_type,attended,total
周賢明,2015,2016,293,15,社區重點項目計劃委員會,定期,6,6
莊元苳,2015,2016,296,15,社區重點項目計劃委員會,定期,6,6
鍾錦麟,2015,2016,297,15,社區重點項目計劃委員會,定期,5,6
邱戊秀,2015,2016,300,15,社區重點項目計劃委員會,定期,5,6
何民傑,2015,2016,301,15,社區重點項目計劃委員會,定期,6,6
簡兆祺,2015,2016,302,15,社區重點項目計劃委員會,定期,5,6
黎銘澤,2015,2016,303,15,社區重點項目計劃委員會,定期,6,6
林少忠,2015,2016,304,15,社區重點項目計劃委員會,定期,4,4
劉偉章,2015,2016,306,15,社區重點項目計劃委員會,定期,6,6
梁里,2015,2016,307,15,社區重點項目計劃委員會,定期,4,4
李家良,2015,2016,308,15,社區重點項目計劃委員會,定期,5,6
呂文光,2015,2016,309,15,社區重點項目計劃委員會,定期,6,6
王水生,2015,2016,315,15,社區重點項目計劃委員會,定期,4,6
邱玉麟,2015,2016,316,15,社區重點項目計劃委員會,定期,4,4
吳仕福,2015,2017,288,15,區議會,定期,5,6
成漢强,2015,2017,317,15,區議會,定期,5,6
區能發,2015,2017,290,15,區議會,定期,6,6
陳繼偉,2015,2017,291,15,區議會,定期,6,6
陳博智,2015,2017,292,15,區議會,定期,6,6
周賢明,2015,2017,293,15,區議會,定期,5,6
張展鵬,2015,2017,294,15,區議會,定期,6,6
張美雄,2015,2017,295,15,區議會,定期,6,6
莊元苳,2015,2017,296,15,區議會,定期,6,6
鍾錦麟,2015,2017,297,15,區議會,定期,6,6
范國威,2015,2017,298,15,區議會,定期,6,6
方國珊,2015,2017,299,15,區議會,定期,6,6
邱戊秀,2015,2017,300,15,區議會,定期,5,6
何民傑,2015,2017,301,15,區議會,定期,6,6
簡兆祺,2015,2017,302,15,區議會,定期,6,6
黎銘澤,2015,2017,303,15,區議會,定期,6,6
林少忠,2015,2017,304,15,區議會,定期,6,6
劉偉章,2015,2017,306,15,區議會,定期,5,6
梁里,2015,2017,307,15,區議會,定期,6,6
李家良,2015,2017,308,15,區議會,定期,6,6
凌文海,2015,2017,289,15,區議會,定期,6,6
呂文光,2015,2017,309,15,區議會,定期,6,6
陸平才,2015,2017,310,15,區議會,定期,5,6
譚領律,2015,2017,311,15,區議會,定期,6,6
謝正楓,2015,2017,312,15,區議會,定期,6,6
温啟明,2015,2017,313,15,區議會,定期,6,6
温悦昌,2015,2017,314,15,區議會,定期,5,6
王水生,2015,2017,315,15,區議會,定期,4,6
邱玉麟,2015,2017,316,15,區議會,定期,5,6
吳仕福,2015,2017,288,15,區議會,特別,1,1
成漢强,2015,2017,317,15,區議會,特別,0,1
區能發,2015,2017,290,15,區議會,特別,1,1
陳繼偉,2015,2017,291,15,區議會,特別,1,1
陳博智,2015,2017,292,15,區議會,特別,1,1
周賢明,2015,2017,293,15,區議會,特別,1,1
張展鵬,2015,2017,294,15,區議會,特別,0,1
張美雄,2015,2017,295,15,區議會,特別,1,1
莊元苳,2015,2017,296,15,區議會,特別,1,1
鍾錦麟,2015,2017,297,15,區議會,特別,1,1
范國威,2015,2017,298,15,區議會,特別,1,1
方國珊,2015,2017,299,15,區議會,特別,1,1
邱戊秀,2015,2017,300,15,區議會,特別,1,1
何民傑,2015,2017,301,15,區議會,特別,1,1
簡兆祺,2015,2017,302,15,區議會,特別,1,1
黎銘澤,2015,2017,303,15,區議會,特別,1,1
林少忠,2015,2017,304,15,區議會,特別,0,1
劉偉章,2015,2017,306,15,區議會,特別,1,1
梁里,2015,2017,307,15,區議會,特別,0,1
李家良,2015,2017,308,15,區議會,特別,1,1
凌文海,2015,2017,289,15,區議會,特別,1,1
呂文光,2015,2017,309,15,區議會,特別,1,1
陸平才,2015,2017,310,15,區議會,特別,0,1
譚領律,2015,2017,311,15,區議會,特別,1,1
謝正楓,2015,2017,312,15,區議會,特別,1,1
温啟明,2015,2017,313,15,區議會,特別,1,1
温悦昌,2015,2017,314,15,區議會,特別,1,1
王水生,2015,2017,315,15,區議會,特別,0,1
邱玉麟,2015,2017,316,15,區議會,特別,1,1
吳仕福,2015,2017,288,15,地區設施管理委員會,定期,5,6
成漢强,2015,2017,317,15,地區設施管理委員會,定期,4,6
區能發,2015,2017,290,15,地區設施管理委員會,定期,6,6
陳繼偉,2015,2017,291,15,地區設施管理委員會,定期,6,6
陳博智,2015,2017,292,15,地區設施管理委員會,定期,5,6
周賢明,2015,2017,293,15,地區設施管理委員會,定期,5,6
張展鵬,2015,2017,294,15,地區設施管理委員會,定期,6,6
張美雄,2015,2017,295,15,地區設施管理委員會,定期,6,6
莊元苳,2015,2017,296,15,地區設施管理委員會,定期,6,6
鍾錦麟,2015,2017,297,15,地區設施管理委員會,定期,6,6
范國威,2015,2017,298,15,地區設施管理委員會,定期,6,6
方國珊,2015,2017,299,15,地區設施管理委員會,定期,6,6
邱戊秀,2015,2017,300,15,地區設施管理委員會,定期,6,6
何民傑,2015,2017,301,15,地區設施管理委員會,定期,6,6
簡兆祺,2015,2017,302,15,地區設施管理委員會,定期,4,6
黎銘澤,2015,2017,303,15,地區設施管理委員會,定期,6,6
林少忠,2015,2017,304,15,地區設施管理委員會,定期,5,6
劉偉章,2015,2017,306,15,地區設施管理委員會,定期,6,6
梁里,2015,2017,307,15,地區設施管理委員會,定期,6,6
李家良,2015,2017,308,15,地區設施管理委員會,定期,6,6
凌文海,2015,2017,289,15,地區設施管理委員會,定期,6,6
呂文光,2015,2017,309,15,地區設施管理委員會,定期,5,6
陸平才,2015,2017,310,15,地區設施管理委員會,定期,6,6
譚領律,2015,2017,311,15,地區設施管理委員會,定期,6,6
謝正楓,2015,2017,312,15,地區設施管理委員會,定期,6,6
温啟明,2015,2017,313,15,地區設施管理委員會,定期,6,6
温悦昌,2015,2017,314,15,地區設施管理委員會,定期,6,6
王水生,2015,2017,315,15,地區設施管理委員會,定期,4,6
邱玉麟,2015,2017,316,15,地區設施管理委員會,定期,5,6
吳仕福,2015,2017,288,15,財務及行政委員會,定期,4,6
成漢强,2015,2017,317,15,財務及行政委員會,定期,6,6
區能發,2015,2017,290,15,財務及行政委員會,定期,6,6
陳繼偉,2015,2017,291,15,財務及行政委員會,定期,6,6
陳博智,2015,2017,292,15,財務及行政委員會,定期,4,6
周賢明,2015,2017,293,15,財務及行政委員會,定期,6,6
張展鵬,2015,2017,294,15,財務及行政委員會,定期,6,6
張美雄,2015,2017,295,15,財務及行政委員會,定期,6,6
莊元苳,2015,2017,296,15,財務及行政委員會,定期,6,6
鍾錦麟,2015,2017,297,15,財務及行政委員會,定期,5,6
何民傑,2015,2017,301,15,財務及行政委員會,定期,6,6
簡兆祺,2015,2017,302,15,財務及行政委員會,定期,3,6
黎銘澤,2015,2017,303,15,財務及行政委員會,定期,6,6
劉偉章,2015,2017,306,15,財務及行政委員會,定期,6,6
李家良,2015,2017,308,15,財務及行政委員會,定期,6,6
呂文光,2015,2017,309,15,財務及行政委員會,定期,6,6
譚領律,2015,2017,311,15,財務及行政委員會,定期,5,6
謝正楓,2015,2017,312,15,財務及行政委員會,定期,6,6
温啟明,2015,2017,313,15,財務及行政委員會,定期,6,6
温悦昌,2015,2017,314,15,財務及行政委員會,定期,6,6
王水生,2015,2017,315,15,財務及行政委員會,定期,5,6
吳仕福,2015,2017,288,15,房屋及環境衞生委員會,定期,5,6
成漢强,2015,2017,317,15,房屋及環境衞生委員會,定期,4,6
區能發,2015,2017,290,15,房屋及環境衞生委員會,定期,5,6
陳繼偉,2015,2017,291,15,房屋及環境衞生委員會,定期,6,6
陳博智,2015,2017,292,15,房屋及環境衞生委員會,定期,4,6
周賢明,2015,2017,293,15,房屋及環境衞生委員會,定期,6,6
張美雄,2015,2017,295,15,房屋及環境衞生委員會,定期,6,6
莊元苳,2015,2017,296,15,房屋及環境衞生委員會,定期,6,6
鍾錦麟,2015,2017,297,15,房屋及環境衞生委員會,定期,5,6
范國威,2015,2017,298,15,房屋及環境衞生委員會,定期,6,6
方國珊,2015,2017,299,15,房屋及環境衞生委員會,定期,6,6
邱戊秀,2015,2017,300,15,房屋及環境衞生委員會,定期,6,6
何民傑,2015,2017,301,15,房屋及環境衞生委員會,定期,5,6
簡兆祺,2015,2017,302,15,房屋及環境衞生委員會,定期,5,6
黎銘澤,2015,2017,303,15,房屋及環境衞生委員會,定期,6,6
林少忠,2015,2017,304,15,房屋及環境衞生委員會,定期,5,6
劉偉章,2015,2017,306,15,房屋及環境衞生委員會,定期,6,6
梁里,2015,2017,307,15,房屋及環境衞生委員會,定期,6,6
李家良,2015,2017,308,15,房屋及環境衞生委員會,定期,6,6
凌文海,2015,2017,289,15,房屋及環境衞生委員會,定期,6,6
呂文光,2015,2017,309,15,房屋及環境衞生委員會,定期,6,6
陸平才,2015,2017,310,15,房屋及環境衞生委員會,定期,6,6
譚領律,2015,2017,311,15,房屋及環境衞生委員會,定期,5,6
謝正楓,2015,2017,312,15,房屋及環境衞生委員會,定期,6,6
温啟明,2015,2017,313,15,房屋及環境衞生委員會,定期,6,6
温悦昌,2015,2017,314,15,房屋及環境衞生委員會,定期,6,6
邱玉麟,2015,2017,316,15,房屋及環境衞生委員會,定期,6,6
吳仕福,2015,2017,288,15,社會服務及健康安全城市委員會,定期,5,6
成漢强,2015,2017,317,15,社會服務及健康安全城市委員會,定期,6,6
區能發,2015,2017,290,15,社會服務及健康安全城市委員會,定期,6,6
陳繼偉,2015,2017,291,15,社會服務及健康安全城市委員會,定期,6,6
陳博智,2015,2017,292,15,社會服務及健康安全城市委員會,定期,6,6
周賢明,2015,2017,293,15,社會服務及健康安全城市委員會,定期,6,6
張展鵬,2015,2017,294,15,社會服務及健康安全城市委員會,定期,6,6
張美雄,2015,2017,295,15,社會服務及健康安全城市委員會,定期,6,6
莊元苳,2015,2017,296,15,社會服務及健康安全城市委員會,定期,5,6
鍾錦麟,2015,2017,297,15,社會服務及健康安全城市委員會,定期,6,6
何民傑,2015,2017,301,15,社會服務及健康安全城市委員會,定期,4,6
簡兆祺,2015,2017,302,15,社會服務及健康安全城市委員會,定期,5,6
黎銘澤,2015,2017,303,15,社會服務及健康安全城市委員會,定期,6,6
劉偉章,2015,2017,306,15,社會服務及健康安全城市委員會,定期,6,6
李家良,2015,2017,308,15,社會服務及健康安全城市委員會,定期,6,6
呂文光,2015,2017,309,15,社會服務及健康安全城市委員會,定期,6,6
陸平才,2015,2017,310,15,社會服務及健康安全城市委員會,定期,6,6
譚領律,2015,2017,311,15,社會服務及健康安全城市委員會,定期,5,6
謝正楓,2015,2017,312,15,社會服務及健康安全城市委員會,定期,6,6
温啟明,2015,2017,313,15,社會服務及健康安全城市委員會,定期,6,6
區能發,2015,2017,290,15,交通及運輸委員會,定期,5,6
陳繼偉,2015,2017,291,15,交通及運輸委員會,定期,6,6
陳博智,2015,2017,292,15,交通及運輸委員會,定期,5,6
周賢明,2015,2017,293,15,交通及運輸委員會,定期,6,6
張美雄,2015,2017,295,15,交通及運輸委員會,定期,6,6
莊元苳,2015,2017,296,15,交通及運輸委員會,定期,6,6
鍾錦麟,2015,2017,297,15,交通及運輸委員會,定期,6,6
范國威,2015,2017,298,15,交通及運輸委員會,定期,6,6
方國珊,2015,2017,299,15,交通及運輸委員會,定期,6,6
邱戊秀,2015,2017,300,15,交通及運輸委員會,定期,6,6
何民傑,2015,2017,301,15,交通及運輸委員會,定期,6,6
簡兆祺,2015,2017,302,15,交通及運輸委員會,定期,5,6
黎銘澤,2015,2017,303,15,交通及運輸委員會,定期,6,6
林少忠,2015,2017,304,15,交通及運輸委員會,定期,6,6
劉偉章,2015,2017,306,15,交通及運輸委員會,定期,6,6
梁里,2015,2017,307,15,交通及運輸委員會,定期,6,6
李家良,2015,2017,308,15,交通及運輸委員會,定期,6,6
凌文海,2015,2017,289,15,交通及運輸委員會,定期,6,6
呂文光,2015,2017,309,15,交通及運輸委員會,定期,6,6
陸平才,2015,2017,310,15,交通及運輸委員會,定期,6,6
譚領律,2015,2017,311,15,交通及運輸委員會,定期,6,6
謝正楓,2015,2017,312,15,交通及運輸委員會,定期,6,6
温啟明,2015,2017,313,15,交通及運輸委員會,定期,6,6
温悦昌,2015,2017,314,15,交通及運輸委員會,定期,6,6
邱玉麟,2015,2017,316,15,交通及運輸委員會,定期,5,6
吳仕福,2015,2017,288,15,社區重點項目計劃委員會,定期,5,6
成漢强,2015,2017,317,15,社區重點項目計劃委員會,定期,6,6
陳博智,2015,2017,292,15,社區重點項目計劃委員會,定期,5,6
周賢明,2015,2017,293,15,社區重點項目計劃委員會,定期,6,6
莊元苳,2015,2017,296,15,社區重點項目計劃委員會,定期,5,6
鍾錦麟,2015,2017,297,15,社區重點項目計劃委員會,定期,6,6
邱戊秀,2015,2017,300,15,社區重點項目計劃委員會,定期,6,6
何民傑,2015,2017,301,15,社區重點項目計劃委員會,定期,5,6
簡兆祺,2015,2017,302,15,社區重點項目計劃委員會,定期,5,6
黎銘澤,2015,2017,303,15,社區重點項目計劃委員會,定期,6,6
劉偉章,2015,2017,306,15,社區重點項目計劃委員會,定期,6,6
李家良,2015,2017,308,15,社區重點項目計劃委員會,定期,6,6
呂文光,2015,2017,309,15,社區重點項目計劃委員會,定期,6,6
王水生,2015,2017,315,15,社區重點項目計劃委員會,定期,5,6
邱玉麟,2015,2017,316,15,社區重點項目計劃委員會,定期,4,6
吳仕福,2015,2018,288,15,區議會,定期,6,6
成漢强,2015,2018,317,15,區議會,定期,5,6
區能發,2015,2018,290,15,區議會,定期,6,6
陳繼偉,2015,2018,291,15,區議會,定期,5,6
陳博智,2015,2018,292,15,區議會,定期,6,6
周賢明,2015,2018,293,15,區議會,定期,6,6
張展鵬,2015,2018,294,15,區議會,定期,6,6
張美雄,2015,2018,295,15,區議會,定期,6,6
莊元苳,2015,2018,296,15,區議會,定期,6,6
鍾錦麟,2015,2018,297,15,區議會,定期,6,6
范國威,2015,2018,298,15,區議會,定期,6,6
方國珊,2015,2018,299,15,區議會,定期,6,6
邱戊秀,2015,2018,300,15,區議會,定期,6,6
何民傑,2015,2018,301,15,區議會,定期,6,6
簡兆祺,2015,2018,302,15,區議會,定期,6,6
黎銘澤,2015,2018,303,15,區議會,定期,5,6
林少忠,2015,2018,304,15,區議會,定期,6,6
劉偉章,2015,2018,306,15,區議會,定期,6,6
梁里,2015,2018,307,15,區議會,定期,6,6
李家良,2015,2018,308,15,區議會,定期,6,6
凌文海,2015,2018,289,15,區議會,定期,5,6
呂文光,2015,2018,309,15,區議會,定期,6,6
陸平才,2015,2018,310,15,區議會,定期,4,6
譚領律,2015,2018,311,15,區議會,定期,6,6
謝正楓,2015,2018,312,15,區議會,定期,6,6
温啟明,2015,2018,313,15,區議會,定期,6,6
温悦昌,2015,2018,314,15,區議會,定期,6,6
王水生,2015,2018,315,15,區議會,定期,5,6
邱玉麟,2015,2018,316,15,區議會,定期,6,6
吳仕福,2015,2018,288,15,區議會,特別,1,1
成漢强,2015,2018,317,15,區議會,特別,1,1
區能發,2015,2018,290,15,區議會,特別,1,1
陳繼偉,2015,2018,291,15,區議會,特別,1,1
陳博智,2015,2018,292,15,區議會,特別,1,1
周賢明,2015,2018,293,15,區議會,特別,1,1
張展鵬,2015,2018,294,15,區議會,特別,1,1
張美雄,2015,2018,295,15,區議會,特別,1,1
莊元苳,2015,2018,296,15,區議會,特別,1,1
鍾錦麟,2015,2018,297,15,區議會,特別,1,1
范國威,2015,2018,298,15,區議會,特別,1,1
方國珊,2015,2018,299,15,區議會,特別,1,1
邱戊秀,2015,2018,300,15,區議會,特別,1,1
何民傑,2015,2018,301,15,區議會,特別,1,1
簡兆祺,2015,2018,302,15,區議會,特別,1,1
黎銘澤,2015,2018,303,15,區議會,特別,1,1
林少忠,2015,2018,304,15,區議會,特別,1,1
劉偉章,2015,2018,306,15,區議會,特別,1,1
梁里,2015,2018,307,15,區議會,特別,1,1
李家良,2015,2018,308,15,區議會,特別,1,1
凌文海,2015,2018,289,15,區議會,特別,1,1
呂文光,2015,2018,309,15,區議會,特別,1,1
陸平才,2015,2018,310,15,區議會,特別,0,1
譚領律,2015,2018,311,15,區議會,特別,1,1
謝正楓,2015,2018,312,15,區議會,特別,1,1
温啟明,2015,2018,313,15,區議會,特別,1,1
温悦昌,2015,2018,314,15,區議會,特別,1,1
王水生,2015,2018,315,15,區議會,特別,1,1
邱玉麟,2015,2018,316,15,區議會,特別,1,1
吳仕福,2015,2018,288,15,地區設施管理委員會,定期,6,6
成漢强,2015,2018,317,15,地區設施管理委員會,定期,4,6
區能發,2015,2018,290,15,地區設施管理委員會,定期,6,6
陳繼偉,2015,2018,291,15,地區設施管理委員會,定期,6,6
陳博智,2015,2018,292,15,地區設施管理委員會,定期,5,6
周賢明,2015,2018,293,15,地區設施管理委員會,定期,6,6
張展鵬,2015,2018,294,15,地區設施管理委員會,定期,6,6
張美雄,2015,2018,295,15,地區設施管理委員會,定期,6,6
莊元苳,2015,2018,296,15,地區設施管理委員會,定期,5,6
鍾錦麟,2015,2018,297,15,地區設施管理委員會,定期,6,6
范國威,2015,2018,298,15,地區設施管理委員會,定期,6,6
方國珊,2015,2018,299,15,地區設施管理委員會,定期,5,6
邱戊秀,2015,2018,300,15,地區設施管理委員會,定期,6,6
何民傑,2015,2018,301,15,地區設施管理委員會,定期,4,6
簡兆祺,2015,2018,302,15,地區設施管理委員會,定期,4,6
黎銘澤,2015,2018,303,15,地區設施管理委員會,定期,6,6
