id,code,district_id,year,name_en,name_zh,expected_population,deviation_percentage,tags,meta_tags,main_areas,boundaries,voters,new_voters,description,description_zh,description_en,meta
377,S22,17,1999,Cheung Ching,長青,,,,,[],[],,,,,,
378,S23,17,1999,Cheung Hong,長康,,,,,[],[],,,,,,
379,S24,17,1999,Shing Hong,盛康,,,,,[],[],,,,,,
380,S25,17,1999,Tsing Yi South,青衣南,,,,,[],[],,,,,,
381,S26,17,1999,Cheung Hang,長亨,,,,,[],[],,,,,,
382,S27,17,1999,Fat Tai,發泰,,,,,[],[],,,,,,
383,S28,17,1999,Cheung On,長安,,,,,[],[],,,,,,
384,T01,18,1999,Lantau,大嶼山,,,,,[],[],,,,,,
385,T02,18,1999,Tung Chung New Town,東涌新市鎮,,,,,[],[],,,,,,
386,T03,18,1999,Discovery Bay,愉景灣,,,,,[],[],,,,,,
387,T04,18,1999,Peng Chau & Hei Ling Chau,坪洲及喜靈洲,,,,,[],[],,,,,,
388,T05,18,1999,Lamma & Po Toi,南丫及蒲台,,,,,[],[],,,,,,
389,T06,18,1999,Cheung Chau South,長洲南,,,,,[],[],,,,,,
390,T07,18,1999,Cheung Chau North,長洲北,,,,,[],[],,,,,,
391,A01,1,2003,Chung Wan,中環,,,,,[],[],,,,,,
392,A02,1,2003,Mid Levels East,半山東,,,,,[],[],,,,,,
393,A03,1,2003,Castle Road,衛城,,,,,[],[],,,,,,
394,A04,1,2003,Peak,山頂,,,,,[],[],,,,,,
395,A05,1,2003,University,大學,,,,,[],[],,,,,,
396,A06,1,2003,Kennedy Town & Mount Davis,堅摩,,,,,[],[],,,,,,
397,A07,1,2003,Kwun Lung,觀龍,,,,,[],[],,,,,,
398,A08,1,2003,Sai Wan,西環,,,,,[],[],,,,,,
399,A09,1,2003,Belcher,寶翠,,,,,[],[],,,,,,
400,A10,1,2003,Shek Tong Tsui,石塘咀,,,,,[],[],,,,,,
401,A11,1,2003,Sai Ying Pun,西營盤,,,,,[],[],,,,,,
402,A12,1,2003,Sheung Wan,上環,,,,,[],[],,,,,,
403,A13,1,2003,Tung Wah,東華,,,,,[],[],,,,,,
404,A14,1,2003,Centre Street,正街,,,,,[],[],,,,,,
405,A15,1,2003,Water Street,水街,,,,,[],[],,,,,,
406,B01,2,2003,Hennessy,軒尼詩,,,,,[],[],,,,,,
407,B02,2,2003,Oi Kwan,愛群,,,,,[],[],,,,,,
408,B03,2,2003,Canal Road,鵝頸,,,,,[],[],,,,,,
409,B04,2,2003,Causeway Bay,銅鑼灣,,,,,[],[],,,,,,
410,B05,2,2003,Tai Hang,大坑,,,,,[],[],,,,,,
411,B06,2,2003,Jardine's Lookout,渣甸山,,,,,[],[],,,,,,
412,B07,2,2003,Broadwood,樂活,,,,,[],[],,,,,,
413,B08,2,2003,Happy Valley,跑馬地,,,,,[],[],,,,,,
414,B09,2,2003,Stubbs Road,司徒拔道,,,,,[],[],,,,,,
415,B10,2,2003,Southorn,修頓,,,,,[],[],,,,,,
416,B11,2,2003,Tai Fat Hau,大佛口,,,,,[],[],,,,,,
417,C01,3,2003,Tai Koo Shing West,太古城西,,,,,[],[],,,,,,
418,C02,3,2003,Tai Koo Shing East,太古城東,,,,,[],[],,,,,,
419,C03,3,2003,Lei King Wan,鯉景灣,,,,,[],[],,,,,,
420,C04,3,2003,Shaukeiwan,筲箕灣,,,,,[],[],,,,,,
421,C05,3,2003,Aldrich Bay,愛秩序灣,,,,,[],[],,,,,,
422,C06,3,2003,A Kung Ngam,阿公岩,,,,,[],[],,,,,,
423,C07,3,2003,Heng Fa Chuen,杏花邨,,,,,[],[],,,,,,
424,C08,3,2003,Tsui Wan,翠灣,,,,,[],[],,,,,,
425,C09,3,2003,Yan Lam,欣藍,,,,,[],[],,,,,,
426,C10,3,2003,Siu Sai Wan,小西灣,,,,,[],[],,,,,,
427,C11,3,2003,King Yee,景怡,,,,,[],[],,,,,,
428,C12,3,2003,Wan Tsui,環翠,,,,,[],[],,,,,,
429,C13,3,2003,Fei Tsui,翡翠,,,,,[],[],,,,,,
430,C14,3,2003,Mount Parker,柏架山,,,,,[],[],,,,,,
431,C15,3,2003,Braemar Hill,寶馬山,,,,,[],[],,,,,,
432,C16,3,2003,Tin Hau,天后,,,,,[],[],,,,,,
433,C17,3,2003,Fortress Hill,炮台山,,,,,[],[],,,,,,
434,C18,3,2003,Victoria Park,維園,,,,,[],[],,,,,,
435,C19,3,2003,City Garden,城市花園,,,,,[],[],,,,,,
436,C20,3,2003,Provident,和富,,,,,[],[],,,,,,
437,C21,3,2003,Fort Street,堡壘,,,,,[],[],,,,,,
438,C22,3,2003,Kam Ping,錦屏,,,,,[],[],,,,,,
439,C23,3,2003,Tanner,丹拿,,,,,[],[],,,,,,
440,C24,3,2003,Healthy Village,健康村,,,,,[],[],,,,,,
441,C25,3,2003,Quarry Bay,鰂魚涌,,,,,[],[],,,,,,
442,C26,3,2003,Nam Fung,南豐,,,,,[],[],,,,,,
443,C27,3,2003,Kornhill,康怡,,,,,[],[],,,,,,
444,C28,3,2003,Kornhill Garden,康山,,,,,[],[],,,,,,
445,C29,3,2003,Hing Tung,興東,,,,,[],[],,,,,,
446,C30,3,2003,Sai Wan Ho,西灣河,,,,,[],[],,,,,,
447,C31,3,2003,Lower Yiu Tung,下耀東,,,,,[],[],,,,,,
448,C32,3,2003,Upper Yiu Tung,上耀東,,,,,[],[],,,,,,
449,C33,3,2003,Hing Man,興民,,,,,[],[],,,,,,
450,C34,3,2003,Lok Hong,樂康,,,,,[],[],,,,,,
451,C35,3,2003,Tsui Tak,翠德,,,,,[],[],,,,,,
452,C36,3,2003,Yue Wan,漁灣,,,,,[],[],,,,,,
453,C37,3,2003,Kai Hiu,佳曉,,,,,[],[],,,,,,
454,D01,4,2003,Aberdeen,香港仔,,,,,[],[],,,,,,
455,D02,4,2003,Ap Lei Chau Estate,鴨脷洲邨,,,,,[],[],,,,,,
456,D03,4,2003,Ap Lei Chau North,鴨脷洲北,,,,,[],[],,,,,,
457,D04,4,2003,Lei Tung I,利東一,,,,,[],[],,,,,,
458,D05,4,2003,Lei Tung II,利東二,,,,,[],[],,,,,,
459,D06,4,2003,South Horizons East,海怡東,,,,,[],[],,,,,,
460,D07,4,2003,South Horizons West,海怡西,,,,,[],[],,,,,,
461,D08,4,2003,Wah Kwai,華貴,,,,,[],[],,,,,,
462,D09,4,2003,Wah Fu I,華富一,,,,,[],[],,,,,,
463,D10,4,2003,Wah Fu II,華富二,,,,,[],[],,,,,,
464,D11,4,2003,Pokfulam,薄扶林,,,,,[],[],,,,,,
465,D12,4,2003,Chi Fu,置富,,,,,[],[],,,,,,
466,D13,4,2003,Tin Wan,田灣,,,,,[],[],,,,,,
467,D14,4,2003,Heung Yue,香漁,,,,,[],[],,,,,,
468,D15,4,2003,Wong Chuk Hang,黃竹坑,,,,,[],[],,,,,,
469,D16,4,2003,Bays Area,海灣,,,,,[],[],,,,,,
470,D17,4,2003,Stanley & Shek O,赤柱及石澳,,,,,[],[],,,,,,
471,E01,5,2003,Tsim Sha Tsui West,尖沙咀西,,,,,[],[],,,,,,
472,E02,5,2003,Tsim Sha Tsui North,尖沙咀北,,,,,[],[],,,,,,
473,E03,5,2003,Jordan,佐敦,,,,,[],[],,,,,,
474,E04,5,2003,Yau Ma Tei,油麻地,,,,,[],[],,,,,,
475,E05,5,2003,Charming,富榮,,,,,[],[],,,,,,
476,E06,5,2003,Mong Kok West,旺角西,,,,,[],[],,,,,,
477,E07,5,2003,Fu Pak,富柏,,,,,[],[],,,,,,
478,E08,5,2003,Cherry,櫻桃,,,,,[],[],,,,,,
479,E09,5,2003,Tai Kok Tsui,大角咀,,,,,[],[],,,,,,
480,E10,5,2003,Sycamore,詩歌舞,,,,,[],[],,,,,,
481,E11,5,2003,Tai Nan,大南,,,,,[],[],,,,,,
482,E12,5,2003,Mong Kok North,旺角北,,,,,[],[],,,,,,
483,E13,5,2003,Mong Kok East,旺角東,,,,,[],[],,,,,,
484,E14,5,2003,Mong Kok South,旺角南,,,,,[],[],,,,,,
485,E15,5,2003,King's Park,京士柏,,,,,[],[],,,,,,
486,E16,5,2003,Tsim Sha Tsui East,尖沙咀東,,,,,[],[],,,,,,
487,F01,6,2003,Po Lai,寶麗,,,,,[],[],,,,,,
488,F02,6,2003,Cheung Sha Wan,長沙灣,,,,,[],[],,,,,,
489,F03,6,2003,Nam Cheong North,南昌北,,,,,[],[],,,,,,
490,F04,6,2003,Nam Cheong East,南昌東,,,,,[],[],,,,,,
491,F05,6,2003,Nam Cheong South,南昌南,,,,,[],[],,,,,,
492,F06,6,2003,Nam Cheong Central,南昌中,,,,,[],[],,,,,,
493,F07,6,2003,Nam Cheong West,南昌西,,,,,[],[],,,,,,
494,F08,6,2003,Fu Cheong,富昌,,,,,[],[],,,,,,
495,F09,6,2003,Lai Kok,麗閣,,,,,[],[],,,,,,
496,F10,6,2003,Un Chau,元州,,,,,[],[],,,,,,
497,F11,6,2003,Lai Chi Kok,荔枝角,,,,,[],[],,,,,,
498,F12,6,2003,Mei Foo South,美孚南,,,,,[],[],,,,,,
499,F13,6,2003,Mei Foo Central,美孚中,,,,,[],[],,,,,,
500,F14,6,2003,Mei Foo North,美孚北,,,,,[],[],,,,,,
501,F15,6,2003,Lung Ping,龍坪,,,,,[],[],,,,,,
502,F16,6,2003,So Uk,蘇屋,,,,,[],[],,,,,,
503,F17,6,2003,Lei Cheng Uk,李鄭屋,,,,,[],[],,,,,,
504,F18,6,2003,Pak Tin,白田,,,,,[],[],,,,,,
505,F19,6,2003,Tai Hang Tung & Yau Yat Tsuen,大坑東及又一村,,,,,[],[],,,,,,
506,F20,6,2003,Nam Shan,南山,,,,,[],[],,,,,,
507,F21,6,2003,Shek Kip Mei,石硤尾,,,,,[],[],,,,,,
508,G01,7,2003,Ma Tau Wai,馬頭圍,,,,,[],[],,,,,,
509,G02,7,2003,Ma Hang Chung,馬坑涌,,,,,[],[],,,,,,
510,G03,7,2003,Ma Tau Kok,馬頭角,,,,,[],[],,,,,,
511,G04,7,2003,Lok Man,樂民,,,,,[],[],,,,,,
512,G05,7,2003,Sheung Lok,常樂,,,,,[],[],,,,,,
513,G06,7,2003,Ho Man Tin,何文田,,,,,[],[],,,,,,
514,G07,7,2003,Kadoorie,嘉道理,,,,,[],[],,,,,,
515,G08,7,2003,Prince,太子,,,,,[],[],,,,,,
516,G09,7,2003,Kowloon Tong,九龍塘,,,,,[],[],,,,,,
517,G10,7,2003,Lung Shing,龍城,,,,,[],[],,,,,,
518,G11,7,2003,Kai Tak,啓德,,,,,[],[],,,,,,
519,G12,7,2003,Hoi Sham,海心,,,,,[],[],,,,,,
520,G13,7,2003,To Kwa Wan North,土瓜灣北,,,,,[],[],,,,,,
521,G14,7,2003,To Kwa Wan South,土瓜灣南,,,,,[],[],,,,,,
522,G15,7,2003,Hok Yuen Laguna Verde,鶴園海逸,,,,,[],[],,,,,,
523,G16,7,2003,Whampoa East,黃埔東,,,,,[],[],,,,,,
524,G17,7,2003,Whampoa West,黃埔西,,,,,[],[],,,,,,
525,G18,7,2003,Hung Hom Bay,紅磡灣,,,,,[],[],,,,,,
526,G19,7,2003,Hung Hom,紅磡,,,,,[],[],,,,,,
527,G20,7,2003,Ka Wai,家維,,,,,[],[],,,,,,
528,G21,7,2003,Oi Man,愛民,,,,,[],[],,,,,,
529,G22,7,2003,Oi Chun,愛俊,,,,,[],[],,,,,,
530,H01,8,2003,Lung Tsui,龍趣,,,,,[],[],,,,,,
531,H02,8,2003,Lung Kai,龍啟,,,,,[],[],,,,,,
532,H03,8,2003,Lung Sheung,龍上,,,,,[],[],,,,,,
533,H04,8,2003,Fung Wong,鳳凰,,,,,[],[],,,,,,
534,H05,8,2003,Fung Tak,鳳德,,,,,[],[],,,,,,
535,H06,8,2003,Lung Sing,龍星,,,,,[],[],,,,,,
536,H07,8,2003,San Po Kong,新蒲崗,,,,,[],[],,,,,,
537,H08,8,2003,Tung Tau,東頭,,,,,[],[],,,,,,
538,H09,8,2003,Tung Mei,東美,,,,,[],[],,,,,,
539,H10,8,2003,Lok Fu,樂富,,,,,[],[],,,,,,
540,H11,8,2003,Wang Tau Hom,橫頭磡,,,,,[],[],,,,,,
541,H12,8,2003,Tin Keung,天強,,,,,[],[],,,,,,
542,H13,8,2003,Tsui Chuk & Pang Ching,翠竹及鵬程,,,,,[],[],,,,,,
543,H14,8,2003,Chuk Yuen South,竹園南,,,,,[],[],,,,,,
544,H15,8,2003,Chuk Yuen North,竹園北,,,,,[],[],,,,,,
545,H16,8,2003,Tsz Wan West,慈雲西,,,,,[],[],,,,,,
546,H17,8,2003,Ching Oi,正愛,,,,,[],[],,,,,,
547,H18,8,2003,Ching On,正安,,,,,[],[],,,,,,
548,H19,8,2003,Tsz Wan East,慈雲東,,,,,[],[],,,,,,
549,H20,8,2003,King Fu,瓊富,,,,,[],[],,,,,,
550,H21,8,2003,Choi Wan East,彩雲東,,,,,[],[],,,,,,
551,H22,8,2003,Choi Wan South,彩雲南,,,,,[],[],,,,,,
552,H23,8,2003,Choi Wan West,彩雲西,,,,,[],[],,,,,,
553,H24,8,2003,Chi Choi,池彩,,,,,[],[],,,,,,
554,H25,8,2003,Choi Hung,彩虹,,,,,[],[],,,,,,
555,J01,9,2003,Kwun Tong Central,觀塘中心,,,,,[],[],,,,,,
556,J02,9,2003,Kowloon Bay,九龍灣,,,,,[],[],,,,,,
557,J03,9,2003,Kai Yip,啟業,,,,,[],[],,,,,,
558,J04,9,2003,Lai Ching,麗晶,,,,,[],[],,,,,,
559,J05,9,2003,Ping Shek,坪石,,,,,[],[],,,,,,
560,J06,9,2003,Jordan Valley,佐敦谷,,,,,[],[],,,,,,
561,J07,9,2003,Shun Tin,順天,,,,,[],[],,,,,,
562,J08,9,2003,Sheung Shun,雙順,,,,,[],[],,,,,,
563,J09,9,2003,Lee On Tin,利安天,,,,,[],[],,,,,,
564,J10,9,2003,Po Tat,寶達,,,,,[],[],,,,,,
565,J11,9,2003,Sau Mau Ping North,秀茂坪北,,,,,[],[],,,,,,
566,J12,9,2003,Hiu Lai,曉麗,,,,,[],[],,,,,,
567,J13,9,2003,Sau Mau Ping South,秀茂坪南,,,,,[],[],,,,,,
568,J14,9,2003,Hing Tin,興田,,,,,[],[],,,,,,
569,J15,9,2003,Tak Tin,德田,,,,,[],[],,,,,,
570,J16,9,2003,Lam Tin,藍田,,,,,[],[],,,,,,
571,J17,9,2003,Kwong Tak,廣德,,,,,[],[],,,,,,
572,J18,9,2003,Ping Tin,平田,,,,,[],[],,,,,,
573,J19,9,2003,Hong Pak,康栢,,,,,[],[],,,,,,
574,J20,9,2003,Yau Tong Sze Shan East,油塘四山東,,,,,[],[],,,,,,
575,J21,9,2003,Yau Tong Sze Shan West,油塘四山西,,,,,[],[],,,,,,
576,J22,9,2003,Lai Kong,麗港,,,,,[],[],,,,,,
577,J23,9,2003,King Tin,景田,,,,,[],[],,,,,,
578,J24,9,2003,Tsui Ping South,翠屏南,,,,,[],[],,,,,,
579,J25,9,2003,Tsui Ping North,翠屏北,,,,,[],[],,,,,,
580,J26,9,2003,Po Lok,寶樂,,,,,[],[],,,,,,
581,J27,9,2003,Yuet Wah,月華,,,,,[],[],,,,,,
582,J28,9,2003,Hip Hong,協康,,,,,[],[],,,,,,
583,J29,9,2003,Hong Lok,康樂,,,,,[],[],,,,,,
584,J30,9,2003,Ting On,定安,,,,,[],[],,,,,,
585,J31,9,2003,Ngau Tau Kok,牛頭角,,,,,[],[],,,,,,
586,J32,9,2003,To Tai,淘大,,,,,[],[],,,,,,
587,J33,9,2003,Lok Wah North,樂華北,,,,,[],[],,,,,,
588,J34,9,2003,Lok Wah South,樂華南,,,,,[],[],,,,,,
589,K01,10,2003,Tak Wah,德華,,,,,[],[],,,,,,
590,K02,10,2003,Yeung Uk Road,楊屋道,,,,,[],[],,,,,,
591,K03,10,2003,Hoi Bun,海濱,,,,,[],[],,,,,,
592,K04,10,2003,Clague Garden,祈德尊,,,,,[],[],,,,,,
593,K05,10,2003,Fuk Loi,福來,,,,,[],[],,,,,,
594,K06,10,2003,Discovery Park,愉景,,,,,[],[],,,,,,
595,K07,10,2003,Tsuen Wan Centre,荃灣中心,,,,,[],[],,,,,,
596,K08,10,2003,Allway,荃威,,,,,[],[],,,,,,
597,K09,10,2003,Lai To,麗濤,,,,,[],[],,,,,,
598,K10,10,2003,Lai Hing,麗興,,,,,[],[],,,,,,
599,K11,10,2003,Tsuen Wan Rural West,荃灣郊區西,,,,,[],[],,,,,,
600,K12,10,2003,Tsuen Wan Rural East,荃灣郊區東,,,,,[],[],,,,,,
601,K13,10,2003,Luk Yeung,綠楊,,,,,[],[],,,,,,
602,K14,10,2003,Lei Muk Shue East,梨木樹東,,,,,[],[],,,,,,
603,K15,10,2003,Lei Muk Shue West,梨木樹西,,,,,[],[],,,,,,
604,K16,10,2003,Shek Wai Kok,石圍角,,,,,[],[],,,,,,
605,K17,10,2003,Cheung Shek,象石,,,,,[],[],,,,,,
606,L01,11,2003,Tuen Mun Town Centre,屯門市中心,,,,,[],[],,,,,,
607,L02,11,2003,Siu Chi,兆置,,,,,[],[],,,,,,
608,L03,11,2003,Siu Tsui,兆翠,,,,,[],[],,,,,,
609,L04,11,2003,On Ting,安定,,,,,[],[],,,,,,
610,L05,11,2003,Yau Oi South,友愛南,,,,,[],[],,,,,,
611,L06,11,2003,Yau Oi North,友愛北,,,,,[],[],,,,,,
612,L07,11,2003,Tsui Hing,翠興,,,,,[],[],,,,,,
613,L08,11,2003,Shan King,山景,,,,,[],[],,,,,,
614,L09,11,2003,King Hing,景興,,,,,[],[],,,,,,
615,L10,11,2003,Hing Tsak,興澤,,,,,[],[],,,,,,
616,L11,11,2003,San Hui,新墟,,,,,[],[],,,,,,
617,L12,11,2003,Sam Shing,三聖,,,,,[],[],,,,,,
618,L13,11,2003,Hanford,恆福,,,,,[],[],,,,,,
619,L14,11,2003,Siu Sun,兆新,,,,,[],[],,,,,,
620,L15,11,2003,Yuet Wu,悅湖,,,,,[],[],,,,,,
621,L16,11,2003,Siu Hei,兆禧,,,,,[],[],,,,,,
622,L17,11,2003,Wu King,湖景,,,,,[],[],,,,,,
623,L18,11,2003,Butterfly,蝴蝶,,,,,[],[],,,,,,
624,L19,11,2003,Lok Tsui,樂翠,,,,,[],[],,,,,,
625,L20,11,2003,Lung Mun,龍門,,,,,[],[],,,,,,
626,L21,11,2003,San King,新景,,,,,[],[],,,,,,
627,L22,11,2003,Leung King,良景,,,,,[],[],,,,,,
628,L23,11,2003,Tin King,田景,,,,,[],[],,,,,,
629,L24,11,2003,Po Tin,寶田,,,,,[],[],,,,,,
630,L25,11,2003,Kin Sang,建生,,,,,[],[],,,,,,
631,L26,11,2003,Siu Hong,兆康,,,,,[],[],,,,,,
632,L27,11,2003,Prime View,景峰,,,,,[],[],,,,,,
633,L28,11,2003,Fu Tai,富泰,,,,,[],[],,,,,,
634,L29,11,2003,Tuen Mun Rural,屯門鄉郊,,,,,[],[],,,,,,
635,M01,12,2003,Fung Nin,豐年,,,,,[],[],,,,,,
636,M02,12,2003,Shui Pin,水邊,,,,,[],[],,,,,,
637,M03,12,2003,Nam Ping,南屏,,,,,[],[],,,,,,
638,M04,12,2003,Pek Long,北朗,,,,,[],[],,,,,,
639,M05,12,2003,Tai Kiu,大橋,,,,,[],[],,,,,,
640,M06,12,2003,Fung Cheung,鳳翔,,,,,[],[],,,,,,
641,M07,12,2003,Shap Pat Heung North,十八鄉北,,,,,[],[],,,,,,
642,M08,12,2003,Shap Pat Heung South,十八鄉南,,,,,[],[],,,,,,
643,M09,12,2003,Ping Shan South,屏山南,,,,,[],[],,,,,,
644,M10,12,2003,Ping Shan North,屏山北,,,,,[],[],,,,,,
645,M11,12,2003,Ha Tsuen,廈村,,,,,[],[],,,,,,
646,M12,12,2003,Tin Shing,天盛,,,,,[],[],,,,,,
647,M13,12,2003,Shui Oi,瑞愛,,,,,[],[],,,,,,
648,M14,12,2003,Shui Wah,瑞華,,,,,[],[],,,,,,
649,M15,12,2003,Chung Wah,頌華,,,,,[],[],,,,,,
650,M16,12,2003,Yuet Yan,悅恩,,,,,[],[],,,,,,
651,M17,12,2003,Fu Yan,富恩,,,,,[],[],,,,,,
652,M18,12,2003,Yat Chak,逸澤,,,,,[],[],,,,,,
653,M19,12,2003,Tin Heng,天恒,,,,,[],[],,,,,,
654,M20,12,2003,Wang Yat,宏逸,,,,,[],[],,,,,,
655,M21,12,2003,Kingswood North,嘉湖北,,,,,[],[],,,,,,
656,M22,12,2003,Kingswood South,嘉湖南,,,,,[],[],,,,,,
657,M23,12,2003,Tin Yiu,天耀,,,,,[],[],,,,,,
658,M24,12,2003,Tsz Yau,慈祐,,,,,[],[],,,,,,
659,M25,12,2003,Fairview Park,錦綉花園,,,,,[],[],,,,,,
660,M26,12,2003,San Tin,新田,,,,,[],[],,,,,,
661,M27,12,2003,Kam Tin,錦田,,,,,[],[],,,,,,
662,M28,12,2003,Pat Heung North,八鄉北,,,,,[],[],,,,,,
663,M29,12,2003,Pat Heung South,八鄉南,,,,,[],[],,,,,,
664,N01,13,2003,Luen Wo Hui,聯和墟,,,,,[],[],,,,,,
665,N02,13,2003,Fanling Town,粉嶺市,,,,,[],[],,,,,,
666,N03,13,2003,Cheung Wah,祥華,,,,,[],[],,,,,,
667,N04,13,2003,Wah Do,華都,,,,,[],[],,,,,,
668,N05,13,2003,Wah Ming,華明,,,,,[],[],,,,,,
669,N06,13,2003,Yan Shing,欣盛,,,,,[],[],,,,,,
670,N07,13,2003,Ka Fuk,嘉福,,,,,[],[],,,,,,
671,N08,13,2003,Sheung Shui Rural,上水鄉郊,,,,,[],[],,,,,,
672,N09,13,2003,Choi Yuk Tai,彩旭太,,,,,[],[],,,,,,
673,N10,13,2003,Choi Yuen,彩園,,,,,[],[],,,,,,
674,N11,13,2003,Shek Wu Hui,石湖墟,,,,,[],[],,,,,,
675,N12,13,2003,Tin Ping West,天平西,,,,,[],[],,,,,,
676,N13,13,2003,Fung Tsui,鳳翠,,,,,[],[],,,,,,
677,N14,13,2003,Sha Ta,沙打,,,,,[],[],,,,,,
678,N15,13,2003,Tin Ping East,天平東,,,,,[],[],,,,,,
679,N16,13,2003,Queen's Hill,皇后山,,,,,[],[],,,,,,
680,P01,14,2003,Tai Po Hui,大埔墟,,,,,[],[],,,,,,
681,P02,14,2003,Tai Po Central,大埔中,,,,,[],[],,,,,,
682,P03,14,2003,Chung Ting,頌汀,,,,,[],[],,,,,,
683,P04,14,2003,Tai Yuen,大元,,,,,[],[],,,,,,
684,P05,14,2003,Fu Heng,富亨,,,,,[],[],,,,,,
685,P06,14,2003,Yee Fu,怡富,,,,,[],[],,,,,,
686,P07,14,2003,Fu Ming Sun,富明新,,,,,[],[],,,,,,
687,P08,14,2003,Kwong Fuk,廣福,,,,,[],[],,,,,,
688,P09,14,2003,Wang Fuk,宏福,,,,,[],[],,,,,,
689,P10,14,2003,Tai Po Kau,大埔滘,,,,,[],[],,,,,,
690,P11,14,2003,Wan Tau Tong,運頭塘,,,,,[],[],,,,,,
691,P12,14,2003,San Fu,新富,,,,,[],[],,,,,,
692,P13,14,2003,Lam Tsuen Valley,林村谷,,,,,[],[],,,,,,
693,P14,14,2003,Po Nga,寶雅,,,,,[],[],,,,,,
694,P15,14,2003,Tai Wo,太和,,,,,[],[],,,,,,
695,P16,14,2003,Old Market & Serenity,舊墟及太湖,,,,,[],[],,,,,,
696,P17,14,2003,Hong Lok Yuen,康樂園,,,,,[],[],,,,,,
697,P18,14,2003,Shuen Wan,船灣,,,,,[],[],,,,,,
698,P19,14,2003,Sai Kung North,西貢北,,,,,[],[],,,,,,
699,Q01,15,2003,Sai Kung Central,西貢市中心,,,,,[],[],,,,,,
700,Q02,15,2003,Pak Sha Wan,白沙灣,,,,,[],[],,,,,,
701,Q03,15,2003,Sai Kung Islands,西貢離島,,,,,[],[],,,,,,
702,Q04,15,2003,Hang Hau East,坑口東,,,,,[],[],,,,,,
703,Q05,15,2003,Hang Hau West,坑口西,,,,,[],[],,,,,,
704,Q06,15,2003,Wan Po,環保,,,,,[],[],,,,,,
705,Q07,15,2003,Tseung Kwan O Centre,將軍澳市中心,,,,,[],[],,,,,,
706,Q08,15,2003,Kin Choi,健彩,,,,,[],[],,,,,,
707,Q09,15,2003,Tsui Lam,翠林,,,,,[],[],,,,,,
708,Q10,15,2003,Hong King,康景,,,,,[],[],,,,,,
709,Q11,15,2003,Po Lam,寶林,,,,,[],[],,,,,,
710,Q12,15,2003,Yan Ying,欣英,,,,,[],[],,,,,,
711,Q13,15,2003,Wan Hang,運亨,,,,,[],[],,,,,,
712,Q14,15,2003,King Lam,景林,,,,,[],[],,,,,,
713,Q15,15,2003,Hau Tak,厚德,,,,,[],[],,,,,,
714,Q16,15,2003,Fu Yu,富裕,,,,,[],[],,,,,,
715,Q17,15,2003,Tak Ming,德明,,,,,[],[],,,,,,
716,Q18,15,2003,Po Hong,寶康,,,,,[],[],,,,,,
717,Q19,15,2003,Sheung Tak,尚德,,,,,[],[],,,,,,
718,Q20,15,2003,Kwong Ming,廣明,,,,,[],[],,,,,,
719,R01,16,2003,Sha Tin Town Centre,沙田市中心,,,,,[],[],,,,,,
720,R02,16,2003,Lek Yuen,瀝源,,,,,[],[],,,,,,
721,R03,16,2003,Wo Che Estate,禾輋邨,,,,,[],[],,,,,,
722,R04,16,2003,City One,第一城,,,,,[],[],,,,,,
723,R05,16,2003,Yue Shing,愉城,,,,,[],[],,,,,,
724,R06,16,2003,Wong Uk,王屋,,,,,[],[],,,,,,
725,R07,16,2003,Sha Kok,沙角,,,,,[],[],,,,,,
726,R08,16,2003,Pok Hong,博康,,,,,[],[],,,,,,
727,R09,16,2003,Jat Min,乙明,,,,,[],[],,,,,,
728,R10,16,2003,Chun Fung,秦豐,,,,,[],[],,,,,,
729,R11,16,2003,Sun Tin Wai,新田圍,,,,,[],[],,,,,,
730,R12,16,2003,Chui Tin,翠田,,,,,[],[],,,,,,
731,R13,16,2003,Hin Ka,顯嘉,,,,,[],[],,,,,,
732,R14,16,2003,Mei Tin,美田,,,,,[],[],,,,,,
733,R15,16,2003,Keng Hau,徑口,,,,,[],[],,,,,,
734,R16,16,2003,Tin Sum,田心,,,,,[],[],,,,,,
735,R17,16,2003,Sun Chui,新翠,,,,,[],[],,,,,,
736,R18,16,2003,Tai Wai,大圍,,,,,[],[],,,,,,
737,R19,16,2003,Chung Shing,松城,,,,,[],[],,,,,,
738,R20,16,2003,Sui Wo,穗禾,,,,,[],[],,,,,,
739,R21,16,2003,Fo Tan,火炭,,,,,[],[],,,,,,
740,R22,16,2003,Chun Ma,駿馬,,,,,[],[],,,,,,
741,R23,16,2003,Chung On,頌安,,,,,[],[],,,,,,
742,R24,16,2003,Kam To,錦濤,,,,,[],[],,,,,,
743,R25,16,2003,Sunshine City,新港城,,,,,[],[],,,,,,
744,R26,16,2003,Lee On,利安,,,,,[],[],,,,,,
745,R27,16,2003,Fu Lung,富龍,,,,,[],[],,,,,,
746,R28,16,2003,Kam Ying,錦英,,,,,[],[],,,,,,
747,R29,16,2003,Yiu On,耀安,,,,,[],[],,,,,,
748,R30,16,2003,Heng On,恆安,,,,,[],[],,,,,,
749,R31,16,2003,On Tai,鞍泰,,,,,[],[],,,,,,
750,R32,16,2003,Tai Shui Hang,大水坑,,,,,[],[],,,,,,
751,R33,16,2003,Yu Yan,愉欣,,,,,[],[],,,,,,
752,R34,16,2003,Bik Woo,碧湖,,,,,[],[],,,,,,
753,R35,16,2003,Kwong Hong,廣康,,,,,[],[],,,,,,
754,R36,16,2003,Kwong Yuen,廣源,,,,,[],[],,,,,,
